SID,CID,GRADE
04004520,ENV-01,48.6
04008320,LAW-02,56.8
04003451,MUS-03,81.8
04005280,PHIL-01,77.8
04008980,ART-03,82.1
04006201,LAW-04,75.1
04009941,ECON-01,89.4
04003240,ENV-04,83.9
04006941,ME-03,59.7
04006440,CE-05,71.7
04009101,BME-02,73.0
04002821,HIST-01,92.3
04005430,BME-04,41.0
04002450,PSY-05,76.5
04000010,MATH-04,58.7
04001431,PHYS-03,88.6
04002221,CE-02,89.3
04006310,PHYS-01,86.9
04008701,CS-02,73.0
04004091,PHYS-01,84.6
04007781,ART-02,73.7
04001420,HIST-05,88.1
04002801,BME-03,48.7
04002520,CE-03,89.6
04000130,ME-05,55.3
04007440,ENV-04,76.9
04008400,HIST-02,93.2
04009230,STAT-04,84.6
04007641,MUS-05,79.5
04004310,CHEM-04,80.0
04006290,HIST-04,85.6
04007860,BME-05,46.4
04002201,ME-01,58.4
04008210,BME-04,68.6
04006961,ME-05,90.1
04008701,CHEM-01,86.9
04007891,EE-04,96.5
04009061,BME-01,82.5
04004791,BME-05,57.7
04009960,ECON-03,78.3
04003070,BIO-01,67.7
04006381,EE-01,87.3
04009300,ENV-02,30.0
04000631,ENV-01,91.0
04003401,PHIL-05,41.0
04004451,BME-05,76.6
04005680,MUS-05,87.8
04006621,SOC-05,71.6
04009490,MATH-05,65.1
04001841,STAT-01,94.0
04006591,BME-01,72.7
04003591,CHEM-04,75.8
04009461,BIO-02,69.7
04000130,ENV-01,79.6
04004021,PHYS-02,60.5
04004930,SOC-01,62.0
04001460,PHYS-03,86.6
04008291,SOC-03,64.8
04008221,MUS-04,62.0
04003890,BIO-02,91.2
04004930,SOC-04,76.9
04007881,MATH-03,32.3
04002271,ECON-02,91.9
04006961,ENV-01,74.9
04007820,STAT-05,58.3
04000401,MUS-02,45.4
04007031,MUS-01,79.2
04007881,STAT-05,46.5
04000680,LAW-05,69.9
04006350,STAT-02,78.1
04003061,CE-01,79.8
04001481,BIO-01,98.0
04009731,SOC-04,51.6
04002980,BIO-04,71.8
04004360,PHIL-04,81.5
04007781,CHEM-05,78.5
04003781,PHIL-05,43.4
04009400,CE-01,83.3
04009890,LAW-04,49.2
04008130,PHIL-05,82.6
04002050,HIST-02,70.0
04006110,HIST-03,93.2
04006661,CHEM-05,77.0
04007331,CS-01,98.9
04004330,PHIL-01,64.2
04003361,BME-01,45.2
04007141,STAT-05,96.1
04008980,EE-03,62.3
04001481,CE-05,62.9
04006411,SOC-05,53.2
04005591,ME-01,82.1
04008450,ART-03,76.1
04001831,ART-02,95.7
04006541,SE-03,80.3
04003631,MUS-03,74.7
04005351,CHEM-03,85.2
04002221,PHIL-01,93.0
04001991,MUS-03,86.7
04001521,STAT-01,46.8
04006721,ECON-03,81.3
04003101,ENV-05,69.0
04009291,CHEM-02,86.3
04000051,STAT-02,95.1
04003930,CS-05,58.1
04006861,MUS-04,53.2
04000361,EE-05,76.7
04005781,ART-04,84.6
04007021,PHYS-01,77.1
04007501,SOC-05,38.7
04004741,CHEM-04,52.2
04006440,CS-03,44.5
04008810,MATH-02,47.8
04006430,ECON-05,85.5
04002020,MUS-01,78.2
04003660,CE-03,37.5
04007891,ME-03,83.5
04004381,PHYS-02,78.1
04005430,SOC-03,45.5
04002670,ART-01,73.7
04002520,ME-02,89.2
04002221,CHEM-05,84.0
04009291,STAT-01,64.3
04002321,STAT-03,95.1
04005640,CHEM-03,85.3
04002131,ME-05,71.9
04005600,SE-02,84.4
04003970,MUS-05,99.3
04007171,SOC-03,68.4
04004980,MUS-02,82.1
04006661,SE-01,95.9
04000840,EE-04,85.0
04006160,LAW-01,64.4
04006520,MATH-03,79.2
04004670,PHYS-04,76.1
04003251,LAW-02,53.7
04005201,STAT-02,59.9
04009280,ECON-01,45.5
04008550,ECON-03,53.8
04000511,STAT-02,87.1
04003631,LAW-02,30.0
04008110,CHEM-02,63.2
04007891,CE-05,64.3
04007491,SOC-03,30.0
04009511,PHIL-05,71.0
04001471,CS-01,74.8
04003730,ART-01,90.2
04003561,BIO-04,78.9
04006070,EE-01,98.0
04005061,MUS-04,63.4
04006201,MUS-04,30.0
04000291,ECON-04,60.1
04009790,CHEM-03,66.7
04006190,ENV-05,80.2
04007740,CE-05,94.1
04003540,ME-01,66.1
04000441,PHYS-01,82.8
04004731,PSY-03,90.5
04008711,PHYS-02,58.4
04006021,HIST-05,91.4
04003930,CHEM-01,62.7
04008120,EE-04,57.2
04002020,ME-01,73.1
04008510,EE-04,94.3
04001311,HIST-01,63.0
04005981,ME-05,84.5
04008200,PHIL-04,79.8
04001290,PHYS-05,75.5
04002441,SE-02,66.0
04007301,SOC-05,71.3
04006941,MATH-05,30.0
04001371,PHYS-05,92.0
04008450,EE-03,79.7
04006920,STAT-04,83.4
04000071,CE-04,68.7
04003851,MUS-01,89.1
04004221,SE-05,57.3
04005370,PHYS-02,90.3
04001481,CS-03,49.6
04001220,CE-01,81.1
04002611,PHYS-01,87.0
04003610,ENV-02,47.5
04007061,HIST-03,70.7
04005290,ART-02,74.2
04009551,LAW-01,66.5
04002550,HIST-03,73.6
04005081,SE-03,50.6
04009761,STAT-05,98.6
04004960,ENV-05,70.9
04004850,PHYS-01,75.4
04009520,SE-02,84.7
04008351,BIO-03,56.7
04000261,MUS-05,82.1
04006651,EE-05,30.0
04003650,LAW-03,73.0
04002670,PHYS-05,85.9
04004300,CHEM-03,44.2
04001571,MATH-02,97.6
04005831,BME-05,75.9
04005691,MATH-02,66.0
04008810,CS-02,71.8
04000240,LAW-02,72.7
04000981,LAW-04,63.7
04009830,PHIL-04,77.8
04005961,HIST-02,63.6
04004760,ART-03,64.3
04008570,ART-03,79.7
04008611,BIO-04,74.1
04001651,BME-03,84.0
04001410,CHEM-05,82.4
04002230,ECON-02,78.3
04009841,HIST-02,81.9
04008810,CHEM-01,36.0
04004350,MUS-02,89.6
04000941,STAT-04,90.5
04005821,SE-02,52.9
04000840,CE-05,83.2
04005290,PHIL-01,86.5
04003730,PHYS-05,47.9
04008620,BME-01,35.6
04007250,BME-03,94.1
04003261,ECON-02,56.1
04007590,HIST-05,40.1
04000921,EE-05,78.5
04003851,ME-01,55.0
04008841,HIST-03,63.1
04003970,ART-04,56.4
04001250,PSY-05,42.9
04007420,CE-01,54.6
04003991,CE-02,69.2
04002060,MATH-03,91.3
04006471,ENV-05,86.7
04006300,PSY-02,70.1
04002881,ME-02,73.5
04005760,CS-04,90.9
04009240,ECON-04,56.0
04000800,CHEM-02,65.9
04009380,PHYS-04,77.4
04001711,EE-04,71.2
04008141,STAT-01,85.5
04002620,PHIL-01,65.5
04008611,BME-04,30.6
04004260,HIST-02,67.9
04009030,SOC-02,76.8
04004141,ECON-04,35.6
04004341,HIST-02,47.3
04000081,CHEM-03,84.6
04003831,ME-05,91.3
04007941,PSY-03,79.4
04001281,EE-02,76.8
04008510,CE-05,96.7
04005781,PSY-05,63.3
04002020,ECON-01,58.8
04000691,STAT-02,73.3
04001870,LAW-05,76.5
04000540,ME-01,30.0
04006420,SOC-03,82.6
04008681,PHIL-03,85.1
04002620,CHEM-05,95.6
04009980,SOC-04,85.5
04002511,CHEM-05,69.5
04005430,EE-01,70.0
04001640,CE-01,83.2
04004240,ME-04,87.2
04008170,PHYS-03,67.6
04000560,SOC-04,83.6
04003671,EE-02,74.4
04004131,PHYS-03,55.4
04005181,ECON-04,52.1
04003311,CS-05,67.4
04007171,EE-01,78.7
04007621,MATH-05,95.4
04008830,PSY-01,61.9
04002111,BIO-05,67.7
04000081,STAT-03,51.3
04003750,ENV-05,89.7
04008410,ART-03,97.2
04009540,ART-05,55.4
04004230,CHEM-01,77.2
04007301,PSY-05,69.6
04001210,CE-03,59.0
04008441,HIST-02,93.9
04007641,PSY-05,62.6
04007091,CS-05,86.6
04004680,ME-04,56.4
04007831,CS-01,71.9
04000960,STAT-02,53.4
04007791,SOC-02,74.1
04001611,STAT-02,92.7
04001571,CS-02,86.7
04001961,ECON-04,86.0
04005691,CS-02,84.8
04008631,MUS-02,91.8
04008031,ECON-01,75.6
04004590,CE-01,84.3
04003161,ENV-05,71.4
04006150,ME-01,71.7
04005901,MATH-03,50.3
04000001,EE-04,56.9
04003321,BME-01,68.2
04009641,LAW-04,42.5
04003041,BIO-03,68.9
04005120,ENV-01,70.4
04002920,PHIL-01,67.8
04001711,BIO-01,81.7
04001431,ECON-02,71.4
04005270,ENV-02,57.0
04006340,CHEM-04,51.2
04000921,MUS-02,77.4
04003051,SE-01,68.8
04007370,STAT-01,59.0
04004200,BIO-02,76.5
04002481,EE-02,76.5
04002640,MUS-03,79.2
04006851,SE-04,36.3
04005151,ECON-01,40.7
04006631,BME-02,68.3
04002920,CHEM-05,40.9
04007941,MUS-04,43.1
04007631,ART-05,86.7
04003390,PHIL-05,76.9
04008271,MATH-01,86.5
04007291,LAW-05,55.9
04006751,SOC-03,48.9
04000401,STAT-01,52.1
04002080,BME-01,64.5
04009101,MUS-03,80.7
04000221,ENV-03,53.0
04008120,CS-03,67.9
04000201,MUS-02,37.0
04006670,LAW-03,53.5
04001180,BME-02,95.2
04001031,CHEM-05,76.6
04001651,LAW-04,81.9
04008251,ECON-04,39.4
04002980,EE-01,47.2
04006171,HIST-04,72.6
04002740,ECON-03,52.2
04005081,LAW-03,91.5
04003141,PHYS-01,81.7
04009431,MATH-03,85.4
04009821,ENV-01,70.4
04006741,ECON-04,74.2
04009641,PSY-03,54.7
04004121,EE-05,64.1
04008970,ECON-04,86.3
04002590,ENV-05,79.6
04000071,PHIL-01,79.9
04006091,BME-03,70.4
04002251,STAT-02,79.4
04008320,EE-05,86.2
04004900,SOC-03,38.4
04009630,BME-03,68.6
04007771,BIO-03,44.4
04000781,PHIL-05,58.8
04000591,ART-02,72.9
04006040,SOC-05,83.4
04004820,ART-03,81.6
04003491,BIO-03,90.2
04007440,CE-03,35.3
04007351,BME-03,84.4
04003671,PSY-01,78.5
04003020,BIO-05,86.3
04002670,BIO-05,97.6
04003691,ECON-01,83.6
04004310,PHIL-05,44.7
04002721,MATH-01,98.2
04006050,BME-04,44.7
04001380,STAT-02,76.1
04003570,MATH-04,42.4
04001780,SE-01,76.2
04007361,ENV-05,73.0
04002841,EE-02,31.8
04002951,MATH-05,52.1
04000081,ART-01,38.2
04001680,PHYS-01,78.8
04007270,EE-02,51.4
04006640,ART-03,56.3
04006000,EE-03,87.3
04009210,SE-04,66.0
04001500,MATH-05,74.5
04004561,LAW-04,79.5
04000230,CHEM-05,43.1
04006610,STAT-02,82.6
04004371,SE-04,85.8
04000361,ME-01,61.9
04009990,ART-04,80.3
04006581,PSY-05,66.0
04008841,BIO-03,60.2
04007980,HIST-01,65.2
04003730,MATH-05,91.3
04005171,CHEM-03,59.7
04001711,CS-03,63.9
04007450,BIO-05,64.6
04004581,STAT-02,62.3
04007831,ME-04,76.4
04003230,ME-01,62.2
04000470,SOC-05,49.5
04007961,CHEM-04,76.7
04003621,PHIL-04,95.2
04004620,SE-02,90.1
04004300,PHYS-05,42.3
04009130,CHEM-02,86.1
04001921,HIST-03,91.1
04007930,BME-04,53.3
04006811,PHYS-04,67.5
04006190,SOC-02,32.4
04006250,HIST-05,77.2
04001081,PHIL-05,67.4
04009941,ART-03,89.3
04002180,PHIL-02,63.4
04006800,SE-04,68.1
04000451,HIST-02,51.4
04008980,ART-04,77.8
04003240,ME-02,83.6
04000870,CE-02,38.8
04000090,MUS-03,57.4
04006110,ENV-01,57.3
04000631,CHEM-04,80.6
04002721,PHIL-04,89.8
04001170,ENV-05,61.8
04004820,EE-03,58.1
04004081,CE-01,73.3
04006651,MUS-01,75.7
04002861,CHEM-03,91.5
04004741,PHIL-05,45.8
04001001,CE-04,82.6
04002771,HIST-01,55.7
04003041,ME-05,54.0
04007440,ME-02,69.2
04009010,BIO-03,74.3
04007521,ENV-01,75.5
04006280,MATH-05,93.6
04006961,CHEM-04,74.3
04009021,EE-02,69.7
04006680,CHEM-03,74.2
04009280,ENV-04,84.7
04007220,BIO-02,36.0
04005451,SOC-01,89.9
04008071,ART-03,68.6
04008651,LAW-02,87.3
04008980,SOC-05,59.5
04000001,CS-03,74.8
04006050,SOC-03,77.0
04003251,EE-05,63.1
04000081,PHYS-05,55.5
04008060,ME-05,73.1
04000921,MUS-01,86.2
04003041,ENV-01,89.2
04005581,SOC-03,58.0
04008540,PHIL-04,81.2
04009300,BIO-02,81.9
04005741,LAW-05,78.9
04008141,PSY-04,70.4
04004570,ENV-03,64.5
04001970,BIO-03,94.3
04008671,LAW-02,75.0
04006680,STAT-03,81.7
04001911,ENV-02,81.9
04001311,CE-01,75.4
04001821,ENV-04,72.0
04004061,ME-04,92.5
04004660,HIST-04,69.9
04004691,ART-01,79.1
04002970,PSY-03,91.3
04008060,ENV-01,57.2
04007541,BIO-04,56.6
04006811,LAW-05,51.9
04009750,ECON-04,52.4
04008631,ME-01,61.9
04002841,PSY-01,78.0
04004951,PSY-05,45.6
04004720,CS-01,65.3
04007820,PHIL-03,71.1
04001230,SE-03,90.9
04007610,ECON-05,94.8
04006400,BIO-01,64.7
04009590,CS-05,39.5
04002561,EE-04,69.9
04006190,SE-05,73.9
04005110,EE-05,78.4
04004350,ECON-01,76.5
04008430,HIST-04,58.8
04004960,LAW-01,87.4
04001241,EE-04,73.5
04007001,STAT-01,67.6
04005351,MATH-05,65.4
04009391,PHYS-01,80.2
04007601,STAT-04,71.1
04004930,PHYS-03,61.4
04008861,EE-04,52.8
04007261,PSY-01,88.2
04006130,BIO-03,52.5
04004440,HIST-02,88.2
04001040,CE-05,74.1
04005131,SOC-04,63.7
04002441,ENV-04,85.6
04007771,ENV-01,46.8
04002131,CHEM-04,36.8
04006300,ENV-03,91.4
04005640,MATH-05,86.4
04005041,HIST-04,65.1
04009911,ECON-05,72.2
04004131,ECON-02,82.4
04005970,HIST-05,43.8
04008450,SOC-05,78.0
04009990,PSY-05,67.3
04008841,ME-05,66.8
04001691,ECON-05,65.7
04008820,PHYS-04,63.4
04002481,ECON-05,64.0
04004960,SE-05,52.0
04005951,HIST-01,83.1
04007191,SOC-04,84.4
04001660,STAT-05,50.7
04008701,CE-02,50.7
04009520,ENV-04,90.9
04007280,ART-04,76.0
04006481,HIST-05,63.3
04000851,PHYS-01,90.7
04002970,MUS-04,93.9
04009711,ECON-01,70.1
04008050,SE-02,65.7
04000110,SOC-01,67.7
04008841,ENV-01,61.3
04007401,ME-04,79.5
04005871,PHYS-04,68.6
04005981,CHEM-04,89.8
04002561,ME-03,70.3
04007631,PHYS-02,54.1
04004491,ECON-04,77.2
04005821,ENV-04,50.7
04006621,HIST-02,80.6
04005790,PHIL-01,48.1
04008901,PHIL-02,93.1
04004421,ECON-04,72.3
04000531,HIST-05,56.1
04002570,SOC-04,75.8
04005630,BIO-05,75.8
04002300,ECON-03,80.5
04000201,STAT-01,70.7
04005650,PHIL-03,86.8
04001241,CE-05,78.3
04004300,BIO-05,88.6
04004121,MUS-01,60.6
04004960,BME-01,75.2
04008861,CE-05,54.4
04002371,ECON-02,71.4
04001001,MUS-05,87.7
04006400,CS-03,84.5
04006050,EE-01,33.7
04002201,CS-04,75.7
04003441,PSY-02,69.6
04007541,SOC-03,89.5
04009960,LAW-02,80.1
04005161,SOC-04,66.9
04009010,ENV-01,75.6
04001331,MUS-01,63.5
04005270,ECON-03,78.2
04006000,SE-03,54.7
04006300,CS-02,36.6
04005771,HIST-05,74.7
04003601,ART-01,96.8
04007270,ECON-05,72.4
04003010,CS-04,82.4
04006631,MUS-03,33.7
04003660,HIST-04,42.6
04006361,PHIL-05,79.7
04003660,ENV-05,73.4
04005790,SE-01,68.3
04005471,STAT-03,88.6
04008760,PHYS-04,77.1
04009721,BME-03,54.9
04007410,LAW-03,72.9
04004280,LAW-03,57.7
04005600,CS-04,59.6
04001250,HIST-02,73.8
04001350,ENV-02,84.2
04001700,STAT-02,85.7
04007601,BME-03,78.3
04008871,ECON-02,63.5
04001050,HIST-01,85.1
04006471,BME-01,73.3
04001180,MUS-03,77.4
04006340,PHIL-05,67.2
04003641,PHYS-05,82.5
04005881,STAT-02,75.7
04000081,BIO-05,52.8
04006120,ECON-05,57.0
04008011,SOC-01,53.7
04004760,SOC-05,36.7
04008570,SOC-05,57.4
04007150,STAT-02,53.9
04008320,ME-01,49.6
04004770,PHIL-02,64.7
04003920,SOC-03,73.4
04009931,BIO-04,92.4
04005910,SOC-05,70.6
04002171,CE-03,34.5
04005461,HIST-04,73.6
04008801,ME-05,87.2
04006631,LAW-02,63.6
04004411,BME-04,62.3
04006310,PSY-01,90.2
04006130,ME-05,57.9
04001230,LAW-03,90.7
04000511,STAT-04,59.1
04002291,MUS-05,78.2
04004820,SE-03,72.7
04005710,BME-02,80.2
04003930,CE-02,34.6
04002071,MUS-05,88.9
04006260,CS-05,71.1
04009411,ECON-02,46.8
04005440,ENV-02,60.4
04008311,ENV-04,74.4
04002561,CS-03,70.1
04001180,LAW-02,83.0
04003271,SOC-02,63.7
04005380,ME-04,97.6
04001490,PSY-01,71.4
04001580,CS-01,86.6
04000751,STAT-02,92.3
04001140,STAT-03,66.7
04006781,PHYS-04,52.6
04001880,ME-04,97.4
04001160,LAW-01,84.3
04008260,ENV-04,74.4
04005120,CHEM-04,98.4
04006640,SE-03,64.6
04005520,PHIL-05,74.3
04004240,PHYS-02,64.0
04004511,HIST-04,55.6
04007420,EE-02,59.4
04006861,ART-01,66.7
04000371,ENV-01,73.0
04004511,ENV-05,53.7
04009101,EE-05,88.4
04002960,ART-02,87.6
04000171,SE-03,75.8
04008781,SOC-04,79.4
04009520,CS-04,92.6
04006950,SOC-02,66.6
04003930,ART-02,82.9
04003161,BME-01,85.1
04003951,CE-01,39.9
04008480,LAW-02,85.4
04007361,LAW-01,80.3
04002901,SOC-02,70.8
04007671,CE-01,79.3
04003540,CS-04,63.2
04006160,MATH-03,59.4
04004911,ME-05,76.7
04001031,MATH-01,96.0
04004481,BIO-02,56.3
04003411,ENV-03,83.3
04005061,ART-05,83.4
04008410,SOC-05,54.1
04008810,CE-02,38.1
04006160,STAT-05,59.1
04004680,PHYS-02,49.1
04006260,CHEM-01,34.2
04006440,STAT-01,55.8
04000310,PHYS-03,76.4
04002140,PSY-04,30.0
04001750,ENV-03,79.2
04008150,ENV-04,79.5
04002020,CS-04,39.6
04009261,PHYS-04,84.7
04003580,LAW-01,79.3
04000270,SOC-04,85.5
04002151,ECON-04,64.2
04001640,EE-02,92.9
04009941,SE-03,83.1
04005901,PHIL-03,87.4
04009951,CHEM-03,74.9
04004550,LAW-04,67.1
04000821,SOC-01,81.4
04000291,CE-05,78.9
04004151,PHIL-05,73.0
04004221,STAT-05,62.2
04001761,CHEM-03,38.9
04002171,ME-02,58.5
04001261,BME-03,89.0
04003350,CE-03,81.6
04004121,ECON-01,56.4
04006171,SOC-04,75.0
04003930,PHIL-01,60.7
04000810,ENV-02,49.6
04007901,PHYS-05,64.7
04007321,ME-04,66.1
04009141,ECON-01,81.3
04004691,BIO-05,73.6
04007961,PHIL-05,47.3
04000540,ART-03,83.6
04001060,PHIL-01,94.4
04007001,PSY-04,75.5
04006841,HIST-03,86.5
04004890,HIST-01,55.5
04003020,PSY-02,68.8
04006321,BME-05,68.7
04000281,LAW-04,83.5
04000911,PHYS-04,86.1
04004001,PHYS-01,62.0
04004780,PHIL-05,66.6
04002180,EE-03,69.2
04005910,PSY-05,52.7
04007431,SOC-01,56.5
04005941,ART-01,55.5
04002071,ART-04,63.9
04005621,SOC-04,72.6
04002771,CE-01,60.6
04000410,SE-05,81.9
04009551,STAT-05,58.8
04001160,BME-01,79.4
04000560,MATH-03,93.4
04004620,ENV-04,53.5
04002960,SE-01,83.6
04005201,BME-03,80.7
04003691,ART-03,85.7
04007651,BME-04,93.8
04004161,HIST-01,56.0
04003530,SE-05,80.4
04006321,HIST-05,58.0
04001961,EE-04,79.1
04003761,LAW-04,58.1
04003570,BIO-04,30.0
04001790,PHIL-02,62.1
04005851,ECON-03,85.0
04003621,BME-05,61.4
04003321,MATH-03,63.6
04005301,PHIL-03,87.3
04001140,ART-01,70.5
04001490,ECON-05,94.8
04004001,CE-01,64.4
04003401,SOC-01,66.4
04001580,ME-04,39.8
04007690,ENV-01,72.9
04006581,HIST-02,78.2
04004381,ENV-03,73.5
04005600,CE-03,79.0
04004141,ME-03,86.7
04002300,BME-02,44.4
04000711,PHYS-04,46.1
04003350,ME-02,44.5
04003551,EE-05,97.5
04007481,BIO-04,68.7
04008681,BIO-04,55.4
04000911,LAW-05,76.9
04001870,ME-05,94.4
04008311,CS-04,54.0
04008641,BME-03,61.1
04007331,SE-04,63.6
04001750,CHEM-01,74.7
04009490,CHEM-01,55.3
04002080,STAT-05,72.9
04002161,BME-05,89.1
04009671,BME-03,72.6
04006990,CHEM-03,48.3
04007891,STAT-01,80.8
04008260,CS-04,93.9
04001640,PSY-01,80.8
04000880,MATH-04,77.1
04002650,HIST-01,71.8
04002381,ENV-02,65.7
04006770,HIST-03,88.3
04009461,EE-05,91.1
04004660,SE-05,70.6
04000181,CE-02,59.2
04006741,EE-04,53.9
04005691,ART-02,69.1
04003251,ECON-01,74.3
04005081,HIST-02,88.1
04007481,BME-04,95.4
04009780,ME-04,85.7
04001721,BME-03,54.2
04008040,EE-03,37.8
04001991,ECON-01,86.8
04006680,BIO-05,35.5
04008540,BME-05,42.4
04001850,LAW-04,73.3
04001521,MUS-05,70.2
04002530,MATH-04,50.7
04002131,PHIL-05,70.6
04001880,ART-05,45.0
04001530,PHYS-01,84.9
04009230,CHEM-03,62.4
04001890,ME-03,92.2
04003341,MUS-01,70.8
04009951,ART-01,30.0
04001471,SE-04,53.7
04005370,ENV-03,76.5
04000281,MUS-04,60.3
04004590,PSY-01,79.6
04002361,BME-02,40.7
04009801,STAT-02,30.0
04005730,ME-01,65.3
04006040,HIST-02,90.4
04000860,BIO-04,88.0
04004411,EE-01,41.0
04004151,CS-01,95.2
04005591,SE-03,85.0
04005600,ME-02,97.6
04000490,ENV-02,30.0
04008100,MATH-04,95.1
04007781,BME-05,80.0
04005821,CE-03,91.8
04004230,SE-01,54.7
04005741,BIO-03,76.2
04008071,SOC-05,38.7
04008430,SOC-04,76.8
04008901,EE-03,93.3
04008920,MUS-05,62.3
04007031,SE-03,60.4
04000951,BIO-04,69.3
04004820,PSY-05,85.2
04004061,PHYS-02,57.2
04006670,SOC-02,86.1
04002470,ECON-03,75.5
04001050,PHYS-01,70.1
04005930,PSY-03,76.1
04008970,BIO-01,75.8
04004330,BME-05,66.2
04006710,ECON-04,31.5
04006690,LAW-05,43.3
04003720,ENV-03,89.0
04009001,PHYS-01,40.6
04008510,CHEM-02,77.4
04004031,BME-04,59.6
04000551,LAW-05,59.3
04007040,EE-05,54.6
04008890,ECON-01,47.2
04002731,CE-05,74.9
04003841,STAT-02,81.2
04006741,CE-05,73.2
04006861,PHYS-02,69.6
04006231,MATH-04,60.9
04000221,CE-02,63.1
04002881,SOC-02,69.0
04003540,SE-03,81.9
04008120,STAT-01,83.3
04002190,ENV-03,43.6
04003920,HIST-03,80.8
04001071,LAW-04,69.8
04002111,MATH-02,96.9
04003091,PHYS-02,95.3
04003660,LAW-01,74.4
04004321,STAT-02,55.8
04002871,LAW-05,94.5
04007811,MUS-01,88.5
04006290,MATH-03,87.2
04002970,ME-04,94.0
04001761,PHYS-05,39.5
04005301,MATH-04,83.1
04009880,SOC-04,84.2
04008690,SOC-01,76.6
04001961,CS-03,93.5
04009520,ME-02,70.4
04001050,CE-01,81.3
04000361,CS-04,69.0
04008991,MUS-03,68.6
04000501,ME-01,74.3
04005790,MATH-01,73.3
04000520,MUS-02,56.7
04001831,BME-05,49.6
04001890,CS-03,40.6
04006970,STAT-02,79.6
04005100,MATH-04,73.4
04005730,ECON-01,91.7
04000600,CHEM-04,71.9
04009291,ART-04,54.0
04008130,SE-04,87.0
04002640,ME-01,71.3
04006501,MUS-04,60.0
04005461,LAW-01,32.1
04004770,EE-03,80.8
04001850,MUS-04,31.7
04004980,CE-04,66.4
04009250,LAW-05,68.4
04006060,MATH-04,98.1
04005471,PHYS-02,69.6
04004751,LAW-01,50.5
04007621,CS-05,84.5
04007220,BME-04,67.7
04009101,ME-01,91.7
04008141,MUS-05,61.5
04009850,CHEM-04,71.7
04009280,LAW-03,77.4
04001320,LAW-05,92.5
04004640,ME-02,97.1
04007840,PHIL-04,91.4
04009750,EE-04,82.2
04006030,PHIL-05,40.7
04002201,LAW-03,96.0
04009641,ART-05,91.8
04002111,CS-05,95.3
04000020,EE-04,88.7
04000860,SOC-03,58.2
04001711,CHEM-02,84.7
04008550,EE-01,91.2
04001010,STAT-03,75.3
04003010,LAW-03,95.6
04001680,PSY-01,75.7
04008260,CE-03,70.8
04009070,LAW-04,95.2
04000300,HIST-05,81.3
04003970,HIST-05,88.8
04007021,STAT-02,84.0
04004751,SE-05,96.0
04005421,CS-01,30.0
04005151,SE-03,87.1
04004031,SOC-03,47.3
04008970,CS-03,87.2
04004631,PHYS-01,81.8
04009511,SE-04,54.2
04003911,CHEM-03,79.0
04001131,BIO-05,64.7
04001481,PSY-04,64.7
04004890,PHYS-01,74.7
04005491,ART-01,70.2
04003660,BME-01,56.1
04003331,BIO-04,62.1
04002111,CS-02,83.5
04009711,EE-03,41.4
04009371,PSY-01,91.4
04004970,ENV-05,69.5
04008081,PHIL-03,74.9
04001140,PHYS-02,80.5
04008920,SOC-05,59.5
04007621,CHEM-01,42.4
04006600,CHEM-03,75.4
04005831,ECON-04,64.1
04000540,SE-03,80.7
04002681,PSY-03,65.8
04005000,ECON-01,74.3
04008231,CHEM-04,79.3
04002821,ECON-05,71.2
04005290,BME-05,54.3
04006091,CHEM-03,72.4
04000261,BME-05,63.5
04001140,BIO-05,62.9
04000671,CE-01,81.4
04000651,CS-04,65.1
04001601,SOC-04,76.5
04008450,HIST-02,81.4
04009750,ME-03,77.4
04006130,CHEM-04,51.5
04009590,CE-02,64.5
04003500,CS-05,54.1
04007700,CHEM-03,73.5
04005461,BME-01,88.3
04003191,PHIL-03,71.8
04003390,SOC-01,79.9
04003200,STAT-02,58.2
04007590,ECON-03,83.4
04007031,LAW-03,64.5
04001210,SOC-02,51.3
04003730,MATH-02,61.1
04003001,BME-05,87.0
04008351,PHIL-05,83.3
04004890,CE-01,81.1
04008641,MUS-04,71.1
04006370,ECON-04,88.1
04000831,BIO-02,53.3
04005251,STAT-03,86.1
04003700,CE-03,56.3
04007850,PHYS-05,78.1
04006631,MUS-02,90.1
04000921,EE-03,62.5
04008890,PHIL-02,70.0
04007740,PSY-04,30.8
04004610,STAT-01,89.1
04008291,CS-04,66.4
04007811,ECON-01,83.7
04002760,PHYS-01,78.7
04009230,PHYS-05,54.7
04005530,BIO-05,78.6
04004561,ART-05,61.6
04004511,SOC-04,51.9
04000090,ME-01,72.7
04003381,MATH-03,52.4
04002330,STAT-02,91.4
04002180,ART-04,93.1
04008011,PHYS-03,30.0
04003020,CS-05,62.9
04003901,ENV-02,84.4
04007110,HIST-01,89.7
04009451,EE-02,65.9
04004620,CE-03,77.8
04000781,SOC-04,76.9
04001500,CS-05,69.5
04002020,LAW-03,44.2
04005491,PHYS-05,88.2
04001210,LAW-01,73.6
04009571,CE-01,74.7
04003500,CHEM-01,52.9
04006280,MATH-02,75.8
04000621,STAT-01,79.7
04002960,MATH-01,63.2
04009870,ENV-02,74.2
04001290,CHEM-01,79.2
04004310,SOC-01,62.8
04001010,ART-01,80.8
04002180,SOC-05,85.0
04001731,MUS-03,62.0
04003561,ENV-04,56.9
04008480,MUS-02,78.0
04002970,ART-05,69.9
04001761,BIO-05,70.9
04003481,BME-04,88.4
04006300,CE-02,49.1
04006701,MATH-04,90.1
04005430,CS-04,98.5
